time,ax,ay,az,atotal
16.555,0.23,0.37,-1.87,1.92
16.565,0.14,0.28,-1.55,1.58
16.575,0.04,0.16,-1.29,1.30
16.585,-0.08,0.05,-1.10,1.10
16.595,-0.14,0.01,-0.92,0.93
16.605,-0.21,0.02,-0.72,0.75
16.615,-0.22,0.08,-0.50,0.55
16.625,-0.09,0.19,-0.31,0.37
16.635,0.10,0.35,-0.15,0.39
16.645,0.12,0.62,-0.11,0.64
16.655,0.07,0.88,-0.14,0.90
16.665,0.14,1.15,-0.06,1.16
16.675,0.22,1.32,0.17,1.35
16.685,0.39,1.35,0.47,1.48
16.695,0.56,1.30,0.83,1.64
16.705,0.64,1.23,1.21,1.84
16.715,0.75,1.10,1.51,2.01
16.725,0.73,0.99,1.72,2.12
16.735,0.47,0.95,1.83,2.11
16.745,0.08,0.97,1.87,2.11
16.755,-0.44,1.10,1.77,2.13
16.765,-0.76,1.26,1.28,1.95
16.775,-0.73,1.31,0.59,1.62
16.785,-0.40,1.28,0.22,1.36
16.795,0.04,1.10,0.41,1.18
16.805,0.41,0.61,0.95,1.20
16.815,0.62,-0.04,1.64,1.75
16.825,0.65,-0.53,2.45,2.59
16.835,0.48,-0.95,3.24,3.41
16.845,0.24,-1.35,3.54,3.80
16.855,-0.19,-1.68,3.08,3.52
16.865,-0.81,-1.82,2.09,2.89
16.875,-1.31,-1.78,0.70,2.32
16.885,-1.56,-1.56,-0.76,2.33
16.894,-1.67,-1.18,-1.92,2.80
16.905,-1.74,-0.78,-2.63,3.24
16.914,-1.62,-0.53,-2.91,3.37
16.925,-1.33,-0.46,-2.63,2.99
16.934,-1.04,-0.53,-1.72,2.08
16.945,-0.88,-0.70,-0.63,1.29
16.954,-0.73,-0.92,0.28,1.20
16.964,-0.69,-1.06,0.99,1.61
16.974,-0.81,-1.12,1.26,1.87
16.984,-0.91,-1.12,1.07,1.80
16.994,-1.01,-1.06,0.61,1.59
17.004,-1.07,-0.89,0.03,1.39
17.014,-1.07,-0.64,-0.58,1.37
17.024,-1.01,-0.31,-1.08,1.51
17.034,-0.99,0.03,-1.34,1.66
17.044,-0.86,0.31,-1.38,1.66
17.054,-0.62,0.51,-1.21,1.45
17.064,-0.39,0.63,-1.00,1.24
17.074,-0.29,0.79,-0.80,1.16
17.084,-0.30,0.89,-0.68,1.16
17.094,-0.28,0.84,-0.63,1.09
17.104,-0.22,0.78,-0.57,0.99
17.114,-0.10,0.74,-0.56,0.94
17.124,0.01,0.76,-0.61,0.98
17.134,0.02,0.84,-0.66,1.07
17.144,-0.13,0.89,-0.68,1.13
17.154,-0.32,0.89,-0.70,1.18
17.164,-0.44,0.83,-0.79,1.23
17.174,-0.56,0.74,-0.93,1.31
17.184,-0.73,0.72,-1.03,1.45
17.194,-0.82,0.69,-1.08,1.52
17.204,-0.85,0.69,-1.02,1.50
17.214,-0.84,0.77,-0.85,1.42
17.224,-0.73,0.81,-0.69,1.29
17.234,-0.52,0.82,-0.48,1.09
17.244,-0.35,0.85,-0.22,0.94
17.254,-0.33,0.82,0.18,0.90
17.264,-0.30,0.79,0.61,1.05
17.274,-0.23,0.68,0.90,1.15
17.284,-0.08,0.42,1.09,1.17
17.294,0.03,0.12,1.34,1.35
17.304,0.06,-0.16,1.57,1.58
17.314,0.06,-0.40,1.75,1.79
17.324,-0.01,-0.55,1.86,1.94
17.334,-0.31,-0.49,1.93,2.01
17.344,-0.81,-0.21,1.76,1.95
17.354,-1.19,0.21,1.26,1.75
17.364,-1.12,0.45,0.75,1.42
17.374,-0.61,0.54,0.53,0.98
17.384,-0.02,0.52,0.60,0.79
17.394,0.47,0.24,1.03,1.15
17.404,0.81,-0.19,1.94,2.11
17.414,1.05,-0.79,2.94,3.22
17.424,1.22,-1.33,3.64,4.07
17.434,1.24,-1.79,3.75,4.33
17.444,0.99,-2.04,3.26,3.97
17.454,0.53,-2.03,2.38,3.17
17.464,0.24,-1.87,1.30,2.29
17.474,0.20,-1.49,0.27,1.53
17.484,0.20,-0.95,-0.60,1.14
17.494,0.24,-0.47,-1.33,1.43
17.504,0.36,-0.09,-1.74,1.78
17.513,0.54,0.17,-1.83,1.92
17.524,0.80,0.29,-1.64,1.84
17.533,1.03,0.25,-1.22,1.62
17.544,1.20,0.07,-0.70,1.39
17.553,1.28,-0.09,-0.26,1.31
17.563,1.27,-0.23,0.04,1.29
17.573,1.18,-0.31,0.15,1.23
17.583,1.01,-0.31,0.02,1.06
17.593,0.89,-0.27,-0.27,0.97
17.603,0.75,-0.19,-0.63,1.00
17.613,0.61,-0.07,-1.03,1.20
17.624,0.62,0.07,-1.35,1.49
17.633,0.70,0.23,-1.58,1.75
17.644,0.69,0.42,-1.71,1.89
17.653,0.64,0.55,-1.66,1.86
17.663,0.61,0.58,-1.54,1.76
17.673,0.62,0.54,-1.43,1.65
17.683,0.61,0.49,-1.29,1.51
17.693,0.54,0.47,-1.21,1.41
17.703,0.47,0.45,-1.17,1.34
17.713,0.49,0.45,-1.09,1.28
17.723,0.56,0.46,-0.92,1.17
17.733,0.66,0.48,-0.80,1.15
17.743,0.72,0.49,-0.75,1.15
17.753,0.67,0.58,-0.73,1.15
17.763,0.58,0.62,-0.69,1.09
17.773,0.48,0.59,-0.67,1.02
17.783,0.33,0.57,-0.57,0.87
17.793,0.19,0.53,-0.43,0.71
17.803,0.12,0.50,-0.28,0.59
17.813,0.09,0.52,-0.20,0.57
17.823,-0.01,0.62,-0.22,0.66
17.833,-0.03,0.82,-0.27,0.86
17.843,0.11,1.00,-0.43,1.09
17.853,0.21,1.19,-0.62,1.36
17.863,0.35,1.37,-0.65,1.56
17.873,0.50,1.48,-0.40,1.61
17.883,0.63,1.47,-0.02,1.60
17.893,0.68,1.30,0.41,1.52
17.903,0.57,0.94,0.79,1.35
17.913,0.46,0.54,1.23,1.42
17.923,0.34,0.17,1.63,1.68
17.933,0.10,-0.08,2.00,2.00
17.943,-0.44,-0.02,2.14,2.19
17.953,-1.08,0.38,1.87,2.20
17.963,-1.34,0.77,1.15,1.93
17.973,-0.94,0.85,0.43,1.34
17.983,-0.18,0.74,0.13,0.77
17.993,0.45,0.62,0.53,0.93
18.003,0.88,0.23,1.44,1.70
18.013,1.15,-0.45,2.57,2.85
18.023,1.17,-0.93,3.73,4.01
18.033,0.82,-1.26,4.25,4.50
18.043,0.35,-1.59,3.76,4.10
18.053,-0.18,-1.83,2.49,3.10
18.063,-0.64,-1.87,0.88,2.17
18.073,-0.91,-1.64,-0.68,1.99
18.083,-1.11,-1.14,-1.74,2.36
18.093,-1.13,-0.76,-2.29,2.67
18.103,-1.10,-0.53,-2.40,2.69
18.113,-1.05,-0.34,-1.96,2.25
18.123,-0.82,-0.36,-0.99,1.33
18.133,-0.44,-0.62,0.07,0.77
18.143,-0.08,-0.94,0.92,1.32
18.153,0.01,-1.16,1.46,1.86
18.163,-0.09,-1.23,1.65,2.06
18.173,-0.22,-1.21,1.54,1.97
18.183,-0.24,-1.10,1.06,1.55
18.193,-0.16,-0.91,0.33,0.98
18.203,-0.14,-0.62,-0.49,0.80
18.213,-0.25,-0.29,-1.21,1.27
18.223,-0.24,0.01,-1.66,1.68
18.232,-0.24,0.23,-1.95,1.97
18.243,-0.27,0.34,-2.07,2.11
18.252,-0.29,0.40,-1.86,1.93
18.263,-0.42,0.37,-1.61,1.71
18.272,-0.43,0.27,-1.34,1.43
18.283,-0.38,0.15,-1.09,1.16
18.293,-0.37,0.05,-0.82,0.90
18.302,-0.43,-0.01,-0.55,0.70
18.312,-0.40,-0.09,-0.38,0.56
18.322,-0.40,-0.14,-0.34,0.54
18.332,-0.44,-0.13,-0.47,0.66
18.342,-0.42,-0.05,-0.71,0.83
18.352,-0.33,0.09,-0.94,1.00
18.362,-0.31,0.27,-0.97,1.05
18.372,-0.33,0.47,-0.84,1.02
18.382,-0.33,0.66,-0.70,1.01
18.392,-0.36,0.72,-0.66,1.04
18.402,-0.43,0.82,-0.65,1.13
18.412,-0.53,0.87,-0.72,1.25
18.422,-0.57,0.88,-0.70,1.26
18.432,-0.52,0.89,-0.53,1.16
18.442,-0.41,0.86,-0.36,1.02
18.452,-0.42,0.84,-0.17,0.96
18.462,-0.39,0.80,-0.00,0.89
18.472,-0.30,0.70,0.18,0.78
18.482,-0.25,0.57,0.37,0.72
18.492,-0.25,0.45,0.52,0.73
18.502,-0.25,0.38,0.62,0.77
18.512,-0.18,0.31,0.69,0.77
18.522,-0.07,0.20,0.77,0.80
18.532,0.05,0.12,0.86,0.87
18.542,0.06,0.09,0.97,0.97
18.552,-0.22,0.15,1.22,1.25
18.562,-0.81,0.37,1.36,1.62
18.572,-1.19,0.64,1.26,1.85
18.582,-1.01,0.71,0.85,1.49
18.592,-0.53,0.73,0.42,0.99
18.602,0.12,0.68,0.24,0.74
18.612,0.74,0.45,0.47,0.98
18.622,1.29,-0.07,1.33,1.86
18.632,1.58,-0.66,2.62,3.13
18.642,1.49,-1.15,3.54,4.01
18.652,1.28,-1.60,3.73,4.25
18.662,0.87,-1.86,3.33,3.91
18.672,0.32,-1.88,2.53,3.17
18.682,0.05,-1.73,1.39,2.22
18.692,-0.00,-1.25,0.35,1.30
18.702,-0.04,-0.65,-0.39,0.76
18.712,0.14,-0.19,-0.82,0.86
18.722,0.45,0.08,-1.04,1.13
18.732,0.75,0.32,-0.97,1.26
18.742,0.97,0.42,-0.70,1.26
18.752,1.16,0.27,-0.29,1.22
18.762,1.22,-0.04,0.19,1.23
18.772,1.18,-0.36,0.49,1.33
18.782,1.00,-0.58,0.55,1.28
18.792,0.70,-0.70,0.38,1.06
18.802,0.49,-0.77,-0.04,0.91
18.812,0.48,-0.72,-0.62,1.06
18.822,0.42,-0.47,-1.19,1.35
18.832,0.41,-0.19,-1.70,1.76
18.842,0.43,0.04,-2.15,2.20
18.852,0.42,0.20,-2.40,2.44
18.862,0.44,0.32,-2.42,2.48
18.871,0.35,0.40,-2.27,2.33
18.882,0.29,0.44,-2.05,2.11
18.892,0.28,0.43,-1.91,1.98
18.902,0.31,0.43,-1.89,1.97
18.912,0.35,0.46,-1.96,2.04
18.922,0.30,0.54,-1.94,2.03
18.931,0.22,0.62,-1.83,1.94
18.942,0.25,0.64,-1.61,1.75
18.951,0.33,0.65,-1.30,1.49
18.962,0.41,0.65,-0.95,1.23
18.971,0.49,0.63,-0.62,1.01
18.981,0.51,0.58,-0.20,0.80
18.991,0.50,0.50,0.23,0.74
19.001,0.48,0.41,0.61,0.88
19.011,0.45,0.35,0.93,1.09
19.021,0.35,0.31,1.15,1.25
19.031,0.23,0.34,1.21,1.28
19.041,0.15,0.45,1.14,1.24
19.051,0.16,0.52,0.93,1.08
19.061,0.15,0.63,0.70,0.95
19.071,0.11,0.75,0.58,0.95
19.081,0.16,0.79,0.57,0.99
19.091,0.34,0.79,0.75,1.14
19.101,0.52,0.70,0.96,1.30
19.111,0.58,0.52,1.18,1.41
19.121,0.47,0.31,1.52,1.62
19.131,0.06,0.19,1.94,1.95
19.141,-0.52,0.24,2.17,2.24
19.151,-0.95,0.27,1.87,2.12
19.161,-1.02,0.22,1.22,1.60
19.171,-0.88,0.27,0.58,1.09
19.181,-0.63,0.37,0.27,0.78
19.191,-0.15,0.33,0.38,0.52
19.201,0.32,0.11,0.94,1.00
19.211,0.54,-0.34,1.62,1.75
19.221,0.55,-0.83,2.25,2.46
19.231,0.41,-1.15,2.72,2.98
19.241,0.14,-1.42,2.64,3.00
19.251,-0.18,-1.67,1.88,2.52
19.261,-0.52,-1.77,0.80,2.01
19.271,-0.93,-1.58,-0.25,1.85
19.281,-1.19,-1.26,-1.26,2.14
19.291,-1.29,-0.97,-2.10,2.65
19.301,-1.25,-0.63,-2.59,2.95
19.311,-1.19,-0.36,-2.79,3.05
19.321,-1.04,-0.17,-2.50,2.71
19.331,-0.73,-0.13,-1.64,1.81
19.341,-0.46,-0.26,-0.62,0.81
19.351,-0.27,-0.49,0.22,0.60
19.361,-0.17,-0.68,0.75,1.03
19.371,-0.18,-0.82,0.97,1.28
19.381,-0.18,-0.90,0.84,1.24
19.391,-0.20,-0.88,0.41,0.99
19.401,-0.29,-0.76,-0.17,0.83
19.411,-0.41,-0.50,-0.70,0.95
19.421,-0.49,-0.17,-1.11,1.22
19.431,-0.43,0.06,-1.36,1.43
19.441,-0.34,0.24,-1.51,1.57
19.451,-0.44,0.40,-1.50,1.61
19.461,-0.47,0.48,-1.33,1.49
19.471,-0.45,0.45,-1.21,1.37
19.481,-0.47,0.36,-1.21,1.35
19.491,-0.44,0.28,-1.17,1.28
19.501,-0.44,0.27,-1.14,1.25
19.511,-0.33,0.30,-1.07,1.15
19.521,-0.25,0.33,-1.06,1.14
19.531,-0.34,0.42,-1.10,1.23
19.541,-0.44,0.54,-1.02,1.24
19.551,-0.45,0.63,-0.98,1.25
19.561,-0.37,0.69,-0.99,1.26
19.570,-0.36,0.76,-0.88,1.22
19.581,-0.36,0.80,-0.71,1.13
19.590,-0.32,0.77,-0.47,0.96
19.600,-0.33,0.72,-0.19,0.81
19.610,-0.35,0.64,0.06,0.73
19.620,-0.39,0.59,0.22,0.74
19.630,-0.41,0.54,0.28,0.73
19.641,-0.35,0.51,0.31,0.69
19.650,-0.25,0.52,0.41,0.71
19.660,-0.14,0.51,0.60,0.80
19.670,-0.02,0.50,0.80,0.94
19.680,0.14,0.47,0.93,1.05
19.690,0.22,0.47,1.06,1.18
19.700,0.27,0.49,1.19,1.31
19.710,0.30,0.42,1.25,1.35
19.720,0.31,0.28,1.15,1.22
19.730,0.23,0.06,1.02,1.05
19.740,-0.04,-0.04,0.97,0.97
19.750,-0.60,0.05,0.87,1.06
19.760,-1.16,0.38,0.56,1.35
19.770,-1.27,0.59,0.19,1.41
19.780,-0.89,0.57,-0.15,1.07
19.790,-0.43,0.67,-0.29,0.85
19.800,-0.02,0.76,-0.09,0.76
19.810,0.47,0.59,0.64,0.99
19.820,0.92,0.09,1.62,1.86
19.830,1.09,-0.49,2.35,2.63
19.840,0.97,-0.91,2.77,3.07
19.850,0.60,-1.24,2.78,3.10
19.860,0.23,-1.52,2.39,2.84
19.870,-0.07,-1.66,1.82,2.47
19.880,-0.23,-1.68,1.27,2.11
19.890,-0.36,-1.47,0.87,1.75
19.900,-0.38,-1.20,0.55,1.37
19.910,-0.17,-1.04,0.30,1.10
19.920,0.14,-0.89,0.27,0.94
19.930,0.39,-0.71,0.31,0.87
19.940,0.61,-0.57,0.29,0.89
19.950,0.80,-0.51,0.21,0.97
19.960,0.88,-0.45,0.07,0.99
19.970,0.89,-0.38,-0.13,0.97
19.980,0.86,-0.31,-0.41,1.00
19.990,0.83,-0.18,-0.73,1.12
20.000,0.78,0.02,-1.05,1.31
20.010,0.76,0.17,-1.38,1.59
20.020,0.76,0.34,-1.70,1.90
20.030,0.73,0.44,-2.02,2.19
20.040,0.71,0.54,-2.35,2.52
20.050,0.58,0.59,-2.61,2.74
20.060,0.44,0.65,-2.81,2.92
20.070,0.37,0.67,-2.72,2.83
20.080,0.36,0.69,-2.45,2.57
20.090,0.30,0.73,-2.19,2.33
20.100,0.26,0.78,-2.01,2.17
20.110,0.16,0.84,-1.88,2.06
20.120,0.10,0.83,-1.75,1.94
20.130,0.15,0.77,-1.50,1.69
20.140,0.24,0.65,-1.10,1.30
20.150,0.32,0.55,-0.56,0.85
20.160,0.38,0.45,0.00,0.58
20.170,0.45,0.33,0.53,0.77
20.180,0.51,0.20,1.06,1.19
20.190,0.52,0.09,1.64,1.72
20.200,0.54,-0.00,2.09,2.16
20.210,0.50,-0.05,2.27,2.33
20.220,0.38,-0.05,2.23,2.27
20.230,0.22,0.04,1.82,1.84
20.240,0.08,0.16,1.03,1.05
20.249,-0.02,0.36,0.23,0.43
20.260,0.13,0.58,-0.39,0.71
20.269,0.37,0.81,-0.66,1.11
20.280,0.53,0.98,-0.65,1.29
20.289,0.66,0.98,-0.38,1.25
20.299,0.76,0.80,0.08,1.11
20.310,0.75,0.53,0.67,1.14
20.319,0.73,0.24,1.06,1.31
20.329,0.54,0.12,1.29,1.41
20.339,-0.04,0.23,1.41,1.43
20.349,-0.71,0.49,1.09,1.39
20.359,-0.91,0.74,0.17,1.19
20.369,-0.88,0.97,-0.86,1.57
20.379,-0.73,1.22,-1.39,1.99
20.389,-0.50,1.41,-1.27,1.96
20.399,-0.16,1.35,-0.54,1.46
20.409,0.25,0.78,0.49,0.96
20.419,0.56,-0.01,1.48,1.58
20.429,0.55,-0.63,2.44,2.58
20.439,0.25,-1.15,3.17,3.39
20.449,-0.14,-1.65,3.44,3.82
20.459,-0.71,-1.99,3.13,3.77
20.469,-1.21,-2.21,2.10,3.28
20.479,-1.56,-2.22,0.74,2.81
20.489,-1.62,-1.89,-0.37,2.52
20.499,-1.58,-1.40,-0.99,2.33
20.509,-1.37,-1.02,-1.15,2.06
20.519,-0.99,-0.76,-0.73,1.45
20.529,-0.58,-0.63,0.11,0.86
20.539,-0.33,-0.63,0.86,1.12
20.549,-0.26,-0.69,1.30,1.50
20.559,-0.26,-0.73,1.28,1.49
20.569,-0.30,-0.75,0.84,1.17
20.579,-0.41,-0.74,0.10,0.86
20.589,-0.54,-0.59,-0.59,0.99
20.599,-0.57,-0.37,-1.22,1.39
20.609,-0.60,-0.08,-1.71,1.82
20.619,-0.66,0.19,-2.12,2.23
20.629,-0.71,0.41,-2.46,2.59
20.639,-0.79,0.63,-2.56,2.75
20.649,-0.79,0.72,-2.49,2.71
20.659,-0.74,0.70,-2.28,2.50
20.669,-0.69,0.67,-1.99,2.21
20.679,-0.68,0.64,-1.69,1.93
20.689,-0.68,0.57,-1.49,1.73
20.699,-0.69,0.53,-1.25,1.52
20.709,-0.65,0.46,-0.99,1.27
20.719,-0.56,0.48,-0.79,1.08
20.729,-0.49,0.55,-0.61,0.96
20.739,-0.46,0.70,-0.52,0.99
20.749,-0.52,0.80,-0.49,1.07
20.759,-0.63,0.83,-0.44,1.13
20.769,-0.74,0.81,-0.38,1.16
20.779,-0.89,0.77,-0.37,1.24
20.789,-0.97,0.70,-0.31,1.23
20.799,-0.94,0.63,-0.08,1.13
20.809,-0.83,0.61,0.23,1.05
20.819,-0.68,0.59,0.58,1.07
20.829,-0.50,0.52,0.91,1.17
20.839,-0.39,0.50,1.27,1.42
20.849,-0.28,0.49,1.45,1.56
20.859,-0.14,0.43,1.39,1.47
20.869,-0.04,0.33,1.24,1.28
20.879,-0.09,0.24,1.09,1.12
20.889,-0.11,0.14,0.99,1.01
20.899,-0.11,-0.04,0.91,0.91
20.909,-0.26,-0.15,0.81,0.87
20.919,-0.61,-0.11,0.76,0.98
20.929,-0.85,0.09,0.64,1.07
20.939,-0.79,0.33,0.32,0.91
20.948,-0.36,0.47,0.06,0.60
20.959,0.12,0.54,0.30,0.63
20.968,0.59,0.42,1.06,1.29
20.979,0.97,0.05,1.96,2.19
20.988,1.22,-0.38,2.72,3.00
20.998,1.27,-0.72,3.17,3.49
21.008,1.12,-1.07,2.96,3.34
21.018,0.71,-1.31,2.29,2.73
21.028,0.32,-1.48,1.41,2.07
21.039,0.07,-1.50,0.66,1.64
21.048,-0.05,-1.32,0.15,1.33
21.058,-0.19,-0.97,-0.12,1.00
21.068,-0.28,-0.64,-0.24,0.74
21.078,-0.15,-0.49,-0.27,0.58
21.088,0.15,-0.49,-0.28,0.58
21.098,0.43,-0.59,-0.16,0.75
21.108,0.64,-0.64,0.12,0.91
21.119,0.83,-0.67,0.51,1.19
21.128,0.96,-0.73,0.86,1.49
21.138,0.97,-0.78,1.06,1.63
21.148,0.86,-0.82,0.97,1.53
21.158,0.74,-0.81,0.60,1.25
21.168,0.62,-0.72,-0.03,0.95
21.178,0.49,-0.51,-0.76,1.04
21.188,0.45,-0.24,-1.38,1.47
21.198,0.47,0.02,-1.80,1.86
21.208,0.46,0.22,-2.17,2.23
21.218,0.52,0.37,-2.41,2.49
21.228,0.53,0.42,-2.41,2.50
21.238,0.52,0.48,-2.16,2.27
21.248,0.54,0.61,-1.76,1.94
21.258,0.60,0.66,-1.46,1.72
21.268,0.73,0.68,-1.34,1.67
21.278,0.81,0.69,-1.35,1.72
21.288,0.84,0.67,-1.41,1.77
21.298,0.82,0.64,-1.39,1.73
21.308,0.77,0.60,-1.32,1.64
21.318,0.67,0.53,-1.18,1.46
21.328,0.46,0.48,-0.96,1.17
21.338,0.25,0.41,-0.74,0.89
21.348,0.15,0.37,-0.63,0.74
21.358,0.09,0.35,-0.62,0.72
21.368,0.06,0.37,-0.65,0.75
21.378,0.09,0.43,-0.58,0.73
21.388,0.12,0.49,-0.40,0.65
21.398,0.08,0.58,-0.16,0.60
21.408,-0.01,0.65,0.11,0.66
21.418,-0.04,0.73,0.29,0.78
21.428,-0.01,0.73,0.36,0.81
21.438,0.07,0.70,0.28,0.76
21.448,0.12,0.67,0.30,0.74
21.458,0.24,0.59,0.42,0.76
21.468,0.27,0.46,0.72,0.90
21.478,0.22,0.25,1.11,1.16
21.488,0.15,-0.05,1.41,1.42
21.498,0.09,-0.20,1.77,1.79
21.508,-0.15,-0.20,2.03,2.04
21.518,-0.60,-0.00,1.86,1.95
21.528,-1.05,0.39,1.17,1.62
21.538,-1.24,0.78,0.25,1.48
21.548,-1.06,0.89,-0.54,1.48
21.558,-0.85,0.99,-0.88,1.57
21.568,-0.67,1.13,-0.65,1.47
21.578,-0.35,1.11,0.08,1.16
21.587,0.07,0.72,1.10,1.32
21.598,0.35,0.03,2.04,2.07
21.608,0.45,-0.68,2.61,2.74
21.618,0.27,-1.21,2.86,3.12
21.627,-0.22,-1.49,2.79,3.17
21.638,-0.77,-1.67,2.22,2.89
21.647,-1.13,-1.72,1.19,2.37
21.658,-1.26,-1.51,0.00,1.97
21.667,-1.23,-1.12,-0.86,1.87
21.678,-1.15,-0.76,-1.32,1.91
21.687,-0.91,-0.54,-1.37,1.73
21.697,-0.65,-0.41,-0.97,1.24
21.707,-0.41,-0.45,-0.23,0.65
21.717,-0.17,-0.61,0.46,0.79
21.727,0.02,-0.83,0.86,1.19
21.737,0.09,-0.92,1.02,1.37
21.747,0.07,-0.85,0.93,1.26
21.757,0.05,-0.68,0.52,0.86
21.767,0.02,-0.50,-0.08,0.51
21.777,0.00,-0.32,-0.74,0.80
21.787,-0.04,-0.11,-1.37,1.38
21.797,-0.05,0.12,-1.90,1.90
21.807,-0.11,0.35,-2.31,2.34
21.817,-0.25,0.57,-2.48,2.56
21.827,-0.40,0.70,-2.43,2.56
21.837,-0.48,0.69,-2.14,2.30
21.847,-0.49,0.52,-1.75,1.89
21.857,-0.45,0.32,-1.35,1.46
21.867,-0.43,0.16,-1.06,1.15
21.877,-0.40,0.08,-0.78,0.88
21.887,-0.33,0.04,-0.53,0.62
21.897,-0.26,0.09,-0.23,0.36
21.907,-0.18,0.18,0.12,0.28
21.917,-0.19,0.28,0.40,0.53
21.927,-0.30,0.39,0.49,0.70
21.937,-0.43,0.48,0.34,0.73
21.947,-0.56,0.52,0.01,0.77
21.957,-0.62,0.55,-0.30,0.88
